cust_id,gender,age,work_yn
C18388,1,77,1
C18389,2,44,0
C18390,1,58,1
C18391,1,49,1
C18392,1,23,0
C18393,1,59,1
C18394,1,79,1
C18395,1,58,1
C18396,1,55,1
C18397,2,68,0
C18398,2,33,1
C18399,2,85,0
C18400,2,66,0
C18401,2,82,1
C18402,2,57,1
C18403,2,40,1
C18404,2,42,1
C18405,1,35,1
C18406,2,26,0
C18407,1,59,1
C18408,1,51,1
C18409,2,34,1
C18410,2,59,0
C18411,1,50,1
C18412,2,63,1
C18413,2,66,0
C18414,2,47,1
C18415,1,55,1
C18416,2,36,1
C18417,1,60,1
C18418,2,57,0
C18419,1,70,0
C18420,1,65,1
C18421,2,56,1
C18422,2,62,1
C18423,2,48,0
C18424,2,35,1
C18425,2,78,0
C18426,2,79,1
C18427,1,63,1
C18428,2,44,0
C18429,2,23,0
C18430,1,68,1
C18431,2,73,0
C18432,2,82,0
C18433,1,28,0
C18434,2,30,0
C18435,1,69,1
C18436,1,67,0
C18437,1,33,0
C18438,2,39,0
C18439,2,49,1
C18440,1,48,1
C18441,1,32,0
C18442,2,75,0
C18443,1,33,0
C18444,2,24,0
C18445,2,58,1
C18446,1,36,1
C18447,1,32,0
C18448,2,39,0
C18449,2,69,1
C18450,2,33,0
C18451,2,28,1
C18452,2,38,1
C18453,1,47,1
C18454,2,84,0
C18455,2,35,1
C18456,1,41,1
C18457,1,64,1
C18458,2,68,1
C18459,2,78,1
C18460,1,50,1
C18461,2,42,0
C18462,1,43,0
C18463,1,42,1
C18464,1,56,1
C18465,2,22,1
C18466,1,51,1
C18467,1,46,1
C18468,2,56,1
C18469,2,69,0
C18470,1,34,1
C18471,2,40,1
C18472,1,39,1
C18473,1,36,1
C18474,2,20,0
C18475,1,40,1
C18476,2,52,0
C18477,2,72,0
C18478,2,53,1
C18479,1,48,1
C18480,2,51,1
C18481,2,50,0
C18482,1,58,1
C18483,2,42,1
C18484,2,57,1
C18485,2,39,1
C18486,1,54,1
C18487,2,31,1
C18488,2,26,0
C18489,2,34,1
C18490,1,59,1
C18491,2,55,1
C18492,2,78,0
C18493,2,68,0
C18494,1,39,1
C18495,1,35,1
C18496,2,37,1
C18497,1,63,1
C18498,1,46,1
C18499,2,44,0
C18500,2,66,0
C18501,1,56,1
C18502,2,28,0
C18503,2,39,1
C18504,2,38,0
C18505,1,56,1
C18506,2,26,0
C18507,1,55,1
C18508,1,54,1
C18509,1,62,0
C18510,1,37,1
C18511,2,41,1
C18512,1,43,1
C18513,2,21,0
C18514,1,46,1
C18515,1,40,1
C18516,1,40,0
C18517,2,60,1
C18518,1,85,0
C18519,2,44,1
C18520,2,35,1
C18521,1,25,0
C18522,2,41,0
C18523,2,36,1
C18524,1,21,0
C18525,1,45,1
C18526,2,41,1
C18527,2,56,0
C18528,1,37,1
C18529,2,31,1
C18530,1,69,1
C18531,1,73,1
C18532,1,22,1
C18533,1,27,0
C18534,2,69,1
C18535,1,79,0
C18536,2,69,0
C18537,1,55,1
C18538,2,65,1
C18539,2,44,0
C18540,1,72,1
C18541,1,32,0
C18542,1,50,1
C18543,2,24,0
C18544,1,53,1
C18545,1,45,1
C18546,2,47,1
C18547,1,46,1
C18548,2,35,0
C18549,1,52,1
C18550,1,47,1
C18551,2,70,1
C18552,2,75,1
C18553,1,40,1
C18554,1,60,1
C18555,1,59,1
C18556,2,34,1
C18557,1,33,0
C18558,2,20,0
C18559,1,68,0
C18560,2,67,1
C18561,2,77,0
C18562,1,45,1
C18563,2,51,0
C18564,1,60,1
C18565,1,25,0
C18566,1,52,1
C18567,1,20,0
C18568,2,51,0
C18569,1,62,1
C18570,2,48,0
C18571,1,32,0
C18572,2,22,0
C18573,2,49,1
C18574,2,48,0
C18575,1,53,1
C18576,1,48,1
C18577,2,76,1
C18578,1,39,1
C18579,1,50,1
C18580,2,25,0
C18581,2,42,1
C18582,1,37,1
C18583,2,68,1
C18584,1,55,1
C18585,2,44,1
C18586,1,22,0
C18587,2,39,1
C18588,2,48,1
C18589,1,45,1
C18590,2,59,0
C18591,2,81,0
C18592,1,44,1
C18593,1,27,0
C18594,1,63,1
C18595,1,40,1
C18596,2,45,1
C18597,1,42,1
C18598,2,32,1
C18599,1,45,1
C18600,1,56,1
C18601,1,22,0
C18602,1,58,1
C18603,2,64,1
C18604,2,86,0
C18605,1,41,1
C18606,1,29,0
C18607,2,34,1
C18608,1,61,1
C18609,1,37,0
C18610,1,71,1
C18611,1,31,0
C18612,1,38,0
C18613,2,65,1
C18614,2,56,0
C18615,2,46,1
C18616,2,65,0
C18617,1,81,0
C18618,2,52,1
C18619,2,55,1
C18620,1,67,1
C18621,1,56,1
C18622,2,45,0
C18623,1,29,0
C18624,1,73,0
C18625,1,72,0
C18626,2,52,1
C18627,1,30,1
C18628,1,32,0
C18629,2,26,0
C18630,1,39,1
C18631,2,42,0
C18632,1,57,1
C18633,1,59,1
C18634,2,63,0
C18635,2,70,1
C18636,2,44,1
C18637,1,53,1
C18638,2,55,0
C18639,2,27,1
C18640,2,54,0
C18641,2,55,1
C18642,1,26,0
C18643,2,35,1
C18644,1,33,1
C18645,2,78,0
C18646,2,79,0
C18647,2,73,1
C18648,1,75,1
C18649,2,55,1
C18650,2,67,1
C18651,1,42,1
C18652,2,38,1
C18653,1,74,0
C18654,2,66,1
C18655,1,40,1
C18656,1,81,0
C18657,2,63,0
C18658,1,29,0
C18659,1,53,1
C18660,1,45,1
C18661,1,66,0
C18662,2,61,1
C18663,2,66,0
C18664,2,25,0
C18665,2,47,1
C18666,2,62,0
C18667,1,54,1
C18668,2,38,0
C18669,1,42,1
C18670,2,50,0
C18671,1,66,0
C18672,2,83,0
C18673,2,34,1
C18674,2,37,0
C18675,1,59,1
C18676,2,49,1
C18677,1,25,0
C18678,2,46,1
C18679,2,43,1
C18680,2,69,1
C18681,2,35,1
C18682,1,78,0
C18683,1,51,1
C18684,1,28,0
C18685,2,59,0
C18686,1,56,1
C18687,2,60,1
C18688,1,24,0
C18689,1,57,1
C18690,2,34,1
C18691,1,22,0
C18692,2,72,0
C18693,1,43,1
C18694,1,20,0
C18695,2,69,1
C18696,2,37,1
C18697,1,36,1
C18698,1,69,1
C18699,2,72,1
C18700,1,49,1
C18701,1,55,1
C18702,2,40,1
C18703,1,62,1
C18704,2,25,0
C18705,2,60,0
C18706,2,39,1
C18707,2,25,0
C18708,2,57,1
C18709,2,77,1
C18710,2,50,1
C18711,2,36,1
C18712,2,67,0
C18713,1,53,0
C18714,1,24,0
C18715,1,77,1
C18716,1,32,0
C18717,1,23,0
C18718,2,27,0
C18719,2,72,1
C18720,1,71,0
C18721,2,79,0
C18722,2,65,0
C18723,2,22,0
C18724,1,20,0
C18725,2,56,1
C18726,1,23,0
C18727,2,77,1
C18728,1,51,1
C18729,1,64,1
C18730,1,20,0
C18731,1,45,1
C18732,2,32,1
C18733,2,44,1
C18734,2,43,1
C18735,2,43,1
C18736,2,53,0
C18737,1,33,0
C18738,1,45,1
C18739,1,78,0
C18740,2,70,1
C18741,1,62,1
C18742,2,40,0
C18743,1,51,1
C18744,1,61,1
C18745,2,54,1
C18746,2,24,0
C18747,1,58,1
C18748,1,36,1
C18749,2,56,0
C18750,1,76,1
C18751,1,36,0
C18752,1,39,1
C18753,2,44,1
C18754,1,44,1
C18755,2,66,0
C18756,2,23,0
C18757,1,56,1
C18758,2,27,0
C18759,2,72,0
C18760,1,47,1
C18761,1,58,1
C18762,2,78,0
C18763,2,56,1
C18764,1,54,1
C18765,2,44,0
C18766,1,38,1
C18767,2,46,1
C18768,1,21,0
C18769,2,20,0
C18770,2,51,1
C18771,2,32,0
C18772,2,72,1
C18773,1,25,0
C18774,2,35,1
C18775,1,38,1
C18776,2,68,1
C18777,1,64,1
C18778,1,59,1
C18779,2,47,1
C18780,1,46,0
C18781,1,49,1
C18782,2,26,0
C18783,1,57,1
C18784,2,29,0
C18785,1,62,1
C18786,1,40,1
C18787,2,45,1
C18788,2,47,1
C18789,1,68,0
C18790,1,39,1
C18791,2,33,1
C18792,1,64,1
C18793,1,57,1
C18794,2,44,1
C18795,1,49,1
C18796,2,42,0
C18797,2,40,0
C18798,1,85,0
C18799,1,39,1
C18800,2,45,1
C18801,1,60,1
C18802,1,23,0
C18803,1,34,1
C18804,2,54,1
C18805,1,58,1
C18806,1,25,0
C18807,1,47,0
C18808,2,43,0
C18809,2,59,1
C18810,1,22,0
C18811,1,44,1
C18812,2,25,0
C18813,1,25,0
C18814,2,59,1
C18815,2,52,0
C18816,2,32,1
C18817,1,40,1
C18818,1,28,0
C18819,1,30,0
C18820,1,76,0
C18821,1,55,1
C18822,2,54,0
C18823,1,46,1
C18824,1,21,0
C18825,2,51,0
C18826,1,75,1
C18827,2,39,1
C18828,2,60,0
C18829,1,41,1
C18830,1,29,0
C18831,1,50,1
C18832,2,67,1
C18833,2,40,1
C18834,1,60,1
C18835,2,30,0
C18836,1,57,1
C18837,2,59,1
C18838,1,26,0
C18839,2,48,0
C18840,2,52,0
C18841,2,44,1
C18842,2,48,1
C18843,2,38,1
C18844,1,78,1
C18845,1,58,1
C18846,1,71,0
C18847,2,32,0
C18848,2,30,0
C18849,2,68,1
C18850,2,57,1
C18851,1,70,0
C18852,1,70,1
C18853,2,76,1
C18854,2,43,0
C18855,2,64,1
C18856,1,28,0
C18857,2,83,1
C18858,2,24,0
C18859,2,32,0
C18860,2,73,0
C18861,2,86,0
C18862,2,33,0
C18863,1,52,0
C18864,1,73,1
C18865,2,48,1
C18866,2,41,1
C18867,2,55,0
C18868,2,66,0
C18869,1,36,1
C18870,2,52,1
C18871,2,40,1
C18872,1,47,1
C18873,1,54,1
C18874,1,35,1
C18875,1,64,1
C18876,2,40,0
C18877,2,65,1
C18878,2,65,1
C18879,1,48,1
C18880,2,57,1
C18881,1,77,1
C18882,2,64,1
C18883,2,60,0
C18884,2,52,1
C18885,2,53,1
C18886,1,22,0
C18887,1,85,1
C18888,1,30,1
C18889,1,50,1
C18890,2,47,1
C18891,2,71,0
C18892,1,47,1
C18893,1,27,0
C18894,1,44,1
C18895,2,62,0
C18896,1,69,0
C18897,2,50,0
C18898,2,59,1
C18899,2,63,1
C18900,1,82,0
C18901,2,22,0
C18902,2,57,1
C18903,2,79,0
C18904,2,52,1
C18905,2,27,1
C18906,2,86,0
C18907,1,63,1
C18908,1,27,0
C18909,2,34,0
C18910,2,31,0
C18911,2,38,1
C18912,1,53,1
C18913,1,25,0
C18914,1,31,1
C18915,1,56,1
C18916,1,64,1
C18917,2,55,0
C18918,1,44,0
C18919,2,20,0
C18920,1,33,1
C18921,2,89,1
C18922,2,49,1
C18923,1,38,1
C18924,2,53,0
C18925,1,37,1
C18926,2,58,0
C18927,2,26,0
C18928,2,34,1
C18929,2,25,0
C18930,1,29,0
C18931,1,30,1
C18932,1,51,1
C18933,1,49,1
C18934,2,33,1
C18935,2,59,1
C18936,1,79,0
C18937,2,44,0
C18938,1,83,0
C18939,2,66,0
C18940,2,36,1
C18941,2,31,1
C18942,1,34,1
C18943,2,48,1
C18944,2,39,1
C18945,1,52,1
C18946,1,55,1
C18947,1,43,1
C18948,2,30,0
C18949,1,20,0
C18950,1,59,1
C18951,2,56,0
C18952,2,86,0
C18953,2,40,0
C18954,2,31,0
C18955,2,59,1
C18956,2,28,0
C18957,2,54,1
C18958,1,26,0
C18959,2,42,0
C18960,2,38,1
C18961,1,38,1
C18962,1,40,1
C18963,1,41,1
C18964,2,64,0
C18965,1,39,1
C18966,1,61,1
C18967,2,42,1
C18968,1,58,1
C18969,1,41,1
C18970,2,28,0
C18971,2,71,0
C18972,2,30,0
C18973,1,40,1
C18974,1,34,1
C18975,2,68,0
C18976,1,44,1
C18977,2,84,1
C18978,2,23,1
C18979,2,29,0
C18980,2,35,0
C18981,2,33,0
C18982,1,51,1
C18983,2,85,1
C18984,2,34,1
C18985,1,43,1
C18986,2,55,1
C18987,2,70,1
C18988,1,42,1
C18989,2,54,1
C18990,1,43,0
C18991,1,48,1
C18992,1,28,1
C18993,2,27,0
C18994,1,49,0
C18995,1,35,1
C18996,1,66,1
C18997,2,63,1
C18998,2,60,1
C18999,2,46,0
C19000,1,44,1
C19001,1,36,1
C19002,1,46,1
C19003,2,45,1
C19004,1,57,1
C19005,1,65,1
C19006,2,60,1
C19007,1,59,1
C19008,2,25,1
C19009,1,47,1
C19010,1,39,1
C19011,2,64,1
C19012,1,55,1
C19013,2,37,1
C19014,2,64,1
C19015,2,47,0
C19016,2,42,1
C19017,2,57,1
C19018,2,28,0
C19019,2,42,0
C19020,1,65,1
C19021,1,27,0
C19022,1,26,0
C19023,1,66,1
C19024,2,57,0
C19025,1,34,0
C19026,2,23,0
C19027,2,20,0
C19028,1,64,0
C19029,1,67,1
C19030,2,58,1
C19031,2,35,1
C19032,1,58,1
C19033,2,66,1
C19034,2,56,1
C19035,1,57,1
C19036,1,34,1
C19037,1,79,1
C19038,2,73,0
C19039,2,38,1
C19040,2,24,0
C19041,1,36,1
C19042,2,38,1
C19043,1,35,1
C19044,1,58,1
C19045,2,29,0
C19046,1,61,1
C19047,1,77,0
C19048,2,40,0
C19049,1,36,1
C19050,2,52,1
C19051,1,22,0
C19052,1,41,1
C19053,1,70,0
C19054,2,59,1
C19055,2,30,1
C19056,1,29,0
C19057,1,27,0
C19058,2,36,0
C19059,2,81,0
C19060,2,63,1
C19061,2,39,1
C19062,1,57,1
C19063,2,36,1
C19064,2,67,1
C19065,1,54,0
C19066,1,67,1
C19067,2,62,1
C19068,2,37,1
C19069,2,40,1
C19070,2,25,0
C19071,1,58,1
C19072,1,64,1
C19073,1,41,1
C19074,1,29,1
C19075,2,45,0
C19076,1,37,1
C19077,2,78,1
C19078,1,46,1
C19079,1,30,1
C19080,2,84,0
C19081,1,33,0
C19082,2,50,1
C19083,2,33,1
C19084,2,64,1
C19085,1,24,0
C19086,2,59,0
C19087,1,31,1
C19088,2,23,0
C19089,1,26,0
C19090,2,43,1
C19091,1,71,1
C19092,1,67,1
C19093,1,58,1
C19094,1,48,1
C19095,1,73,1
C19096,2,26,0
C19097,2,22,0
C19098,1,65,1
C19099,2,34,0
C19100,1,73,1
C19101,2,39,1
C19102,1,25,0
C19103,1,75,1
C19104,2,60,1
C19105,2,66,0
C19106,2,47,1
C19107,1,33,1
C19108,1,48,1
C19109,2,53,1
C19110,1,81,1
C19111,1,51,1
C19112,2,62,1
C19113,2,43,0
C19114,1,22,0
C19115,2,50,0
C19116,1,55,1
C19117,2,71,0
C19118,2,39,1
C19119,1,67,0
C19120,2,39,1
C19121,1,39,1
C19122,1,25,0
C19123,1,37,1
C19124,2,45,0
C19125,1,56,1
C19126,2,44,1
C19127,1,62,1
C19128,2,54,1
C19129,1,32,1
C19130,1,28,0
C19131,1,63,0
C19132,1,38,1
C19133,2,45,1
C19134,1,41,0
C19135,1,52,1
C19136,2,30,0
C19137,1,38,1
C19138,1,25,0
C19139,1,69,1
C19140,1,33,1
C19141,1,53,1
C19142,1,22,0
C19143,2,31,1
C19144,2,24,0
C19145,1,77,0
C19146,2,79,0
C19147,2,26,0
C19148,1,48,1
C19149,2,82,0
C19150,1,33,0
C19151,1,51,1
C19152,2,49,1
C19153,1,29,0
C19154,2,29,1
C19155,1,37,1
C19156,1,42,1
C19157,2,87,0
C19158,2,49,1
C19159,2,50,1
C19160,1,21,0
C19161,1,39,1
C19162,2,61,1
C19163,1,41,0
C19164,1,60,1
C19165,1,38,1
C19166,2,63,1
C19167,2,47,0
C19168,2,48,1
C19169,2,38,1
C19170,2,25,0
C19171,1,60,1
C19172,1,24,0
C19173,2,53,0
C19174,2,38,1
C19175,2,66,0
C19176,1,26,0
C19177,1,59,0
C19178,1,52,1
C19179,2,20,0
C19180,1,56,1
C19181,1,25,0
C19182,2,64,1
C19183,2,67,1
C19184,1,73,1
C19185,1,21,0
C19186,1,57,1
C19187,1,56,1
C19188,1,75,1
C19189,2,30,1
C19190,1,46,1
C19191,1,55,1
C19192,1,78,0
C19193,1,59,1
C19194,2,53,0
C19195,2,40,1
C19196,1,56,1
C19197,2,72,1
C19198,2,55,0
C19199,2,65,1
C19200,1,23,0
C19201,2,23,0
C19202,2,40,1
C19203,2,43,0
C19204,1,21,0
C19205,1,45,1
C19206,2,49,1
C19207,1,49,1
C19208,1,45,1
C19209,1,77,0
C19210,2,84,1
C19211,1,61,1
C19212,1,61,1
C19213,1,41,1
C19214,1,40,1
C19215,2,44,1
C19216,2,40,1
C19217,1,46,1
C19218,2,45,0
C19219,2,62,1
C19220,1,38,1
C19221,1,78,0
C19222,2,47,1
C19223,2,41,1
C19224,2,55,1
C19225,1,31,1
C19226,1,45,1
C19227,1,64,1
C19228,1,54,1
C19229,2,57,1
C19230,2,59,0
C19231,1,60,1
C19232,2,24,0
C19233,1,36,1
C19234,1,54,1
C19235,1,68,0
C19236,1,54,1
C19237,2,60,1
C19238,1,44,1
C19239,2,57,1
C19240,1,38,1
C19241,2,27,1
C19242,1,70,1
C19243,1,33,0
C19244,2,52,1
C19245,1,38,1
C19246,1,55,1
C19247,2,38,1
C19248,1,43,1
C19249,2,39,0
C19250,1,34,1
C19251,2,65,1
C19252,2,25,0
C19253,1,60,1
C19254,2,42,1
C19255,1,62,1
C19256,2,27,0
C19257,2,64,1
C19258,2,59,1
C19259,2,69,1
C19260,2,39,1
C19261,2,50,1
C19262,1,21,1
C19263,2,57,0
C19264,1,40,1
C19265,2,41,1
C19266,1,39,1
C19267,1,25,0
C19268,2,40,1
C19269,1,58,1
C19270,1,23,0
C19271,1,75,0
C19272,2,30,0
C19273,2,54,1
C19274,2,57,0
C19275,1,63,1
C19276,1,63,1
C19277,1,58,1
C19278,2,77,0
C19279,1,80,1
C19280,1,50,1
C19281,1,51,1
C19282,1,64,1
C19283,2,54,0
C19284,1,30,0
C19285,1,45,1
C19286,1,55,1
C19287,1,34,1
C19288,1,36,1
C19289,1,47,1
C19290,2,69,1
C19291,2,70,0
C19292,2,67,0
C19293,1,54,1
C19294,2,42,1
C19295,1,41,1
C19296,1,79,0
C19297,2,49,0
C19298,1,62,1
C19299,1,22,0
C19300,2,40,1
C19301,2,56,0
C19302,1,45,1
C19303,2,62,1
C19304,1,58,1
C19305,2,72,0
C19306,2,40,1
C19307,1,26,0
C19308,1,63,1
C19309,1,41,1
C19310,2,48,1
C19311,2,82,0
C19312,2,69,1
C19313,2,41,1
C19314,2,57,0
C19315,2,20,0
C19316,1,34,1
C19317,1,27,0
C19318,2,43,1
C19319,2,46,1
C19320,1,47,1
C19321,2,42,0
C19322,1,51,1
C19323,2,54,0
C19324,1,22,0
C19325,1,64,1
C19326,2,64,1
C19327,1,60,1
C19328,2,49,0
C19329,2,28,0
C19330,2,80,0
C19331,1,56,1
C19332,1,27,0
C19333,2,58,0
C19334,1,69,0
C19335,2,31,1
C19336,2,47,1
C19337,1,54,1
C19338,1,26,0
C19339,1,41,1
C19340,1,38,1
C19341,1,51,1
C19342,2,42,1
C19343,2,64,0
C19344,2,29,0
C19345,2,78,1
C19346,2,69,1
C19347,1,49,1
C19348,2,40,1
C19349,2,34,1
C19350,1,43,1
C19351,2,51,0
C19352,1,54,1
C19353,1,60,0
C19354,1,33,0
C19355,1,38,1
C19356,1,26,0
C19357,1,52,1
C19358,1,61,1
C19359,1,25,0
C19360,1,33,1
C19361,1,62,1
C19362,1,45,1
C19363,2,72,0
C19364,1,46,1
C19365,1,46,1
C19366,1,35,1
C19367,2,43,1
C19368,1,38,1
C19369,1,66,0
C19370,2,57,0
C19371,1,58,1
C19372,2,52,1
C19373,2,50,1
C19374,2,40,0
C19375,2,59,1
C19376,2,25,0
C19377,2,74,0
C19378,1,35,1
C19379,1,43,1
C19380,2,46,0
C19381,2,34,1
C19382,2,57,1
C19383,1,36,1
C19384,1,58,1
C19385,2,89,0
C19386,1,29,0
C19387,1,64,1
C19388,1,62,1
C19389,2,46,1
C19390,1,30,0
C19391,1,47,1
C19392,1,84,1
C19393,1,21,0
C19394,2,44,0
C19395,2,26,0
C19396,2,73,0
C19397,1,66,0
C19398,1,66,0
C19399,2,35,1
C19400,1,43,1
C19401,2,43,1
C19402,2,68,1
C19403,2,40,0
C19404,1,61,0
C19405,1,37,0
C19406,1,26,0
C19407,2,39,1
C19408,1,30,0
C19409,2,24,0
C19410,1,43,1
C19411,1,58,1
C19412,1,56,1
C19413,1,52,0
C19414,2,35,1
C19415,2,47,1
C19416,1,58,1
C19417,1,86,0
C19418,2,54,1
C19419,1,29,0
C19420,2,20,0
C19421,2,31,0
C19422,2,33,1
C19423,2,82,0
C19424,2,51,1
C19425,1,57,1
C19426,2,44,1
C19427,2,53,1
C19428,1,59,1
C19429,2,70,1
C19430,2,43,1
C19431,2,83,1
C19432,1,54,1
C19433,1,60,1
C19434,1,37,1
C19435,1,36,1
C19436,2,24,0
C19437,1,68,0
C19438,1,56,1
C19439,2,63,1
C19440,1,49,1
C19441,2,65,1
C19442,1,77,1
C19443,2,55,1
C19444,1,47,1
C19445,2,66,0
C19446,2,45,0
C19447,1,52,1
C19448,2,77,1
C19449,2,61,1
C19450,2,45,0
C19451,2,76,0
C19452,1,85,0
C19453,1,64,0
C19454,2,40,1
C19455,1,50,1
C19456,2,52,1
C19457,1,29,1
C19458,2,64,1
C19459,2,39,1
C19460,2,78,1
C19461,2,24,0
C19462,2,59,1
C19463,1,66,1
C19464,2,26,0
C19465,1,42,1
C19466,2,37,1
C19467,2,31,0
C19468,1,61,1
C19469,2,32,0
C19470,1,45,1
C19471,2,21,0
C19472,2,46,1
C19473,2,25,0
C19474,1,40,1
C19475,2,36,1
C19476,2,46,1
C19477,2,35,1
C19478,2,20,0
C19479,2,32,0
C19480,1,33,0
C19481,1,51,1
C19482,1,31,1
C19483,2,74,0
C19484,2,46,1
C19485,2,44,1
C19486,1,35,1
C19487,1,34,1
C19488,2,48,1
C19489,2,83,1
C19490,1,46,1
C19491,1,41,1
C19492,1,32,0
C19493,2,61,1
C19494,2,37,1
C19495,2,56,1
C19496,1,56,0
C19497,1,61,1
C19498,2,30,0
C19499,2,52,0
C19500,1,51,1
C19501,1,21,0
C19502,1,33,0
C19503,1,41,1
C19504,2,33,0
C19505,2,67,1
C19506,1,60,1
C19507,2,45,1
C19508,2,81,0
C19509,1,59,1
C19510,2,67,1
C19511,2,62,1
C19512,2,48,0
C19513,2,55,1
C19514,1,59,1
C19515,1,27,0
C19516,1,76,0
C19517,1,32,0
C19518,1,50,1
C19519,1,39,1
C19520,1,34,1
C19521,1,59,1
C19522,1,41,1
C19523,2,30,1
C19524,1,45,1
C19525,1,37,1
C19526,2,40,1
C19527,1,42,1
C19528,2,36,1
C19529,2,47,1
C19530,2,58,1
C19531,2,30,0
C19532,2,46,1
C19533,2,26,0
C19534,2,43,1
C19535,2,46,1
C19536,1,47,1
C19537,2,74,0
C19538,1,24,0
C19539,1,47,1
C19540,2,61,0
C19541,2,79,0
C19542,2,39,0
C19543,1,58,1
C19544,2,65,1
C19545,1,56,1
C19546,1,31,0
C19547,1,61,1
C19548,2,68,0
C19549,1,41,1
C19550,1,40,1
C19551,2,52,0
C19552,1,59,1
C19553,1,34,1
C19554,1,33,0
C19555,2,26,0
C19556,2,73,0
C19557,1,37,1
C19558,2,34,1
C19559,2,26,0
C19560,1,49,1
C19561,1,59,1
C19562,1,47,1
C19563,1,38,1
C19564,2,21,0
C19565,1,30,0
C19566,1,26,0
C19567,2,76,1
C19568,1,44,1
C19569,2,39,1
C19570,1,28,0
C19571,2,39,0
C19572,2,69,1
C19573,2,67,0
C19574,2,52,1
C19575,2,37,1
C19576,1,43,1
C19577,1,36,1
C19578,1,26,0
C19579,1,59,1
C19580,2,36,1
C19581,2,37,1
C19582,1,29,0
C19583,1,44,1
C19584,2,58,1
C19585,1,64,1
C19586,1,56,1
C19587,1,41,1
C19588,1,30,0
C19589,2,21,0
C19590,2,56,1
C19591,2,22,0
C19592,1,40,1
C19593,1,45,1
C19594,1,57,1
C19595,2,27,0
C19596,1,29,0
C19597,2,66,1
C19598,1,56,0
C19599,1,46,1
C19600,1,51,1
C19601,1,33,1
C19602,2,38,1
C19603,2,75,1
C19604,1,41,1
C19605,1,59,1
C19606,1,47,0
C19607,1,36,1
C19608,1,32,0
C19609,1,66,0
C19610,2,45,1
C19611,2,27,1
C19612,1,34,1
C19613,2,60,0
C19614,1,43,1
C19615,2,31,0
C19616,2,22,0
C19617,2,46,1
C19618,2,51,1
C19619,1,64,1
C19620,2,88,0
C19621,2,22,0
C19622,1,35,1
C19623,2,56,1
C19624,1,59,1
C19625,2,54,1
C19626,2,45,0
C19627,1,69,0
C19628,2,20,0
C19629,1,40,1
C19630,1,57,1
C19631,2,23,0
C19632,2,52,0
C19633,2,25,0
C19634,1,35,1
C19635,1,29,1
C19636,2,46,1
C19637,1,61,1
C19638,2,35,1
C19639,2,20,0
C19640,1,38,1
C19641,2,76,1
C19642,1,61,1
C19643,2,20,0
C19644,2,28,1
C19645,1,26,0
C19646,1,39,1
C19647,1,39,1
C19648,1,68,1
C19649,2,31,1
C19650,2,49,0
C19651,1,20,0
C19652,2,70,0
C19653,1,31,1
C19654,2,48,1
C19655,2,41,1
C19656,1,49,1
C19657,1,67,1
C19658,2,21,0
C19659,1,69,1
C19660,1,41,1
C19661,2,62,1
C19662,1,53,1
C19663,2,30,0
C19664,2,69,0
C19665,1,47,1
C19666,2,65,1
C19667,2,61,1
C19668,2,43,1
C19669,2,22,0
C19670,1,62,1
C19671,2,73,0
C19672,1,40,1
C19673,2,67,0
C19674,1,61,1
C19675,2,48,0
C19676,2,21,0
C19677,1,26,0
C19678,2,32,1
C19679,2,71,0
C19680,2,48,1
C19681,1,82,0
C19682,1,36,1
C19683,1,37,1
C19684,1,89,1
C19685,1,62,1
C19686,2,20,1
C19687,2,30,1
C19688,2,37,0
C19689,2,66,0
C19690,2,61,0
C19691,1,77,0
C19692,2,28,0
C19693,1,26,0
C19694,1,41,1
C19695,2,55,1
C19696,2,64,1
C19697,2,36,1
C19698,1,47,1
C19699,2,37,1
C19700,1,31,1
C19701,1,34,1
C19702,2,33,0
C19703,2,58,1
C19704,2,58,0
C19705,1,61,1
C19706,2,33,0
C19707,1,36,1
C19708,2,47,0
C19709,2,41,0
C19710,1,65,1
C19711,2,63,1
C19712,1,46,1
C19713,1,22,0
C19714,2,32,1
C19715,1,21,0
C19716,1,72,0
C19717,2,57,1
C19718,1,40,1
C19719,1,47,1
C19720,2,29,0
C19721,2,23,0
C19722,2,63,1
C19723,1,53,0
C19724,2,36,1
C19725,2,24,0
C19726,2,51,1
C19727,2,53,1
C19728,2,30,0
C19729,1,46,1
C19730,1,41,1
C19731,1,79,1
C19732,2,34,1
C19733,2,50,1
C19734,2,24,0
C19735,2,50,1
C19736,1,38,1
C19737,1,41,0
C19738,2,85,1
C19739,2,25,0
C19740,1,47,1
C19741,1,65,1
C19742,1,60,1
C19743,1,36,1
C19744,2,27,0
C19745,2,30,0
C19746,2,48,0
C19747,1,58,1
C19748,2,59,1
C19749,1,25,0
C19750,2,27,0
C19751,1,38,1
C19752,1,70,1
C19753,1,43,1
C19754,1,49,1
C19755,2,62,1
C19756,1,24,0
C19757,1,50,1
C19758,1,28,0
C19759,2,69,1
C19760,1,51,1
C19761,2,38,0
C19762,2,60,1
C19763,2,65,1
C19764,1,47,1
C19765,2,47,1
C19766,2,73,1
C19767,2,33,0
C19768,1,37,1
C19769,2,46,1
C19770,2,26,0
C19771,2,25,0
C19772,2,54,0
C19773,1,28,0
C19774,2,49,1
C19775,1,44,1
C19776,1,42,1
C19777,2,59,1
C19778,1,27,0
C19779,2,27,0
C19780,2,51,1
C19781,1,47,1
C19782,2,62,1
C19783,1,55,1
C19784,1,43,1
C19785,2,28,0
